Log file open, 05/03/23 20:20:17
[2023.05.03-18.43.56:953][807]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Bakery_Island71483C464E319B41FC69F3A66732F3C8.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Maps/Bakery_Island.umap'
[2023.05.03-18.43.56:965][807]LogFileHelpers: Saving map 'Bakery_Island' took 0.066
[2023.05.03-18.43.56:971][807]LogFileHelpers: InternalPromptForCheckoutAndSave took 100 ms (total: 1.78 sec)
[2023.05.03-18.43.56:980][807]AssetCheck: New page: Asset Save: Bakery_Island
[2023.05.03-18.43.56:980][807]LogContentValidation: Display: Validating /Script/Engine.World /Game/Maps/Bakery_Island.Bakery_Island
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: ================================================
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Total job queries 435, among them cache hits 27 (6.21%)
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Tracking 408 distinct input hashes that result in 230 distinct outputs (56.37%)
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: RAM used: 2.88 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.18%
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Shaders Compiled: 252
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Jobs assigned 252, completed 252 (100.00%)
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Average time worker was idle: 30.91 s
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Time job spent in pending queue: average 9.61 s, longest 26.45 s
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Job execution time: average 6.98 s, max 9.94 s
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Job life time (pending + execution): average 16.59 s, max 27.26
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 28.51 s
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Jobs were issued in 45 batches (only local compilation was used), average 5.60 jobs/batch
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Average processing rate: 8.84 jobs/sec
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Total thread time: 211.47 s
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Total thread preprocess time: 10.47 s
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Percentage time preprocessing: 4.95%
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Effective parallelization: 7.42 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.05.03-18.46.15:022][ 70]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                             FDebugViewModePS (compiled   28 times, average 1.03 sec, max 1.65 sec, min 0.70 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   29 times, average 1.02 sec, max 1.20 sec, min 0.71 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight (compiled   24 times, average 0.94 sec, max 1.20 sec, min 0.74 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   29 times, average 0.94 sec, max 1.18 sec, min 0.78 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                             FDebugViewModeVS (compiled   28 times, average 0.87 sec, max 0.98 sec, min 0.61 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 14.01% of total time (compiled   29 times, average 1.02 sec, max 1.20 sec, min 0.71 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                             FDebugViewModePS - 13.67% of total time (compiled   28 times, average 1.03 sec, max 1.65 sec, min 0.70 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 12.87% of total time (compiled   29 times, average 0.94 sec, max 1.18 sec, min 0.78 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                                 FLumenCardVS - 11.59% of total time (compiled   29 times, average 0.85 sec, max 0.97 sec, min 0.67 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display:                                             FDebugViewModeVS - 11.53% of total time (compiled   28 times, average 0.87 sec, max 0.98 sec, min 0.61 sec)
[2023.05.03-18.46.15:023][ 70]LogShaderCompilers: Display: ================================================
[2023.05.03-18.46.23:468][736]LogSlate: Window 'Project Settings' being destroyed
[2023.05.03-18.46.23:476][736]LogSlate: Window 'Project Settings' being destroyed
[2023.05.03-18.47.12:519][541]LogViewport: Scene viewport resized to 1377x815, mode Windowed.
[2023.05.03-18.47.12:556][543]LogViewport: Scene viewport resized to 1377x826, mode Windowed.
[2023.05.03-18.47.12:595][545]LogViewport: Scene viewport resized to 1377x833, mode Windowed.
[2023.05.03-18.47.12:630][547]LogViewport: Scene viewport resized to 1377x843, mode Windowed.
[2023.05.03-18.47.12:668][549]LogViewport: Scene viewport resized to 1377x859, mode Windowed.
[2023.05.03-18.47.12:705][551]LogViewport: Scene viewport resized to 1377x873, mode Windowed.
[2023.05.03-18.47.12:743][553]LogViewport: Scene viewport resized to 1377x885, mode Windowed.
[2023.05.03-18.47.12:779][555]LogViewport: Scene viewport resized to 1377x894, mode Windowed.
[2023.05.03-18.47.12:817][557]LogViewport: Scene viewport resized to 1377x901, mode Windowed.
[2023.05.03-18.47.12:879][562]LogViewport: Scene viewport resized to 1377x907, mode Windowed.
[2023.05.03-18.47.12:917][564]LogViewport: Scene viewport resized to 1377x908, mode Windowed.
[2023.05.03-18.47.13:176][591]LogViewport: Scene viewport resized to 1377x910, mode Windowed.
[2023.05.03-18.47.13:238][593]LogViewport: Scene viewport resized to 1377x916, mode Windowed.
[2023.05.03-18.47.13:426][612]LogViewport: Scene viewport resized to 1377x919, mode Windowed.
[2023.05.03-18.53.03:100][715]LogViewport: Scene viewport resized to 1595x919, mode Windowed.
[2023.05.03-18.53.11:565][437]LogViewport: Scene viewport resized to 1593x919, mode Windowed.
[2023.05.03-18.53.11:608][439]LogViewport: Scene viewport resized to 1569x919, mode Windowed.
[2023.05.03-18.53.11:654][441]LogViewport: Scene viewport resized to 1525x919, mode Windowed.
[2023.05.03-18.53.11:696][443]LogViewport: Scene viewport resized to 1505x919, mode Windowed.
[2023.05.03-18.53.11:738][445]LogViewport: Scene viewport resized to 1502x919, mode Windowed.
[2023.05.03-18.53.11:806][450]LogViewport: Scene viewport resized to 1500x919, mode Windowed.
[2023.05.03-18.53.11:846][452]LogViewport: Scene viewport resized to 1488x919, mode Windowed.
[2023.05.03-18.53.11:892][454]LogViewport: Scene viewport resized to 1475x919, mode Windowed.
[2023.05.03-18.53.12:093][475]LogViewport: Scene viewport resized to 1471x919, mode Windowed.
[2023.05.03-18.53.12:560][523]LogViewport: Scene viewport resized to 1470x919, mode Windowed.
[2023.05.03-18.53.12:633][525]LogViewport: Scene viewport resized to 1472x919, mode Windowed.
[2023.05.03-18.53.12:706][530]LogViewport: Scene viewport resized to 1475x919, mode Windowed.
[2023.05.03-18.53.57:348][171]LogUObjectHash: Compacting FUObjectHashTables data took   2.52ms
[2023.05.03-18.53.57:356][171]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Maps/Bakery_Island_Auto1
[2023.05.03-18.53.57:356][171]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Bakery_Island_Auto1FEE53BF349AAF10D8DDE4F930B2707F0.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Autosaves/Game/Maps/Bakery_Island_Auto1.umap'
[2023.05.03-18.53.57:362][171]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Maps/Bakery_Island' took 0.108
[2023.05.03-18.53.57:363][171]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.108
[2023.05.03-18.53.57:363][171]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/Maps/_GENERATED/cleme/Rectangle_4581D512] ([1] browsable assets)...
[2023.05.03-18.53.57:483][171]OBJ SavePackage:     Rendered thumbnail for [StaticMesh /Game/Maps/_GENERATED/cleme/Rectangle_4581D512.Rectangle_4581D512]
[2023.05.03-18.53.57:483][171]OBJ SavePackage: Finished generating thumbnails for package [/Game/Maps/_GENERATED/cleme/Rectangle_4581D512]
[2023.05.03-18.53.57:486][171]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Maps/_GENERATED/cleme/Rectangle_4581D512_Auto1
[2023.05.03-18.53.57:486][171]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Rectangle_4581D512_Auto1422168A34041CAFCCA5B4EAAD210516C.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Autosaves/Game/Maps/_GENERATED/cleme/Rectangle_4581D512_Auto1.uasset'
[2023.05.03-18.53.57:487][171]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/Maps/_GENERATED/cleme/Box_2F3C1E5A] ([1] browsable assets)...
[2023.05.03-18.53.57:506][171]OBJ SavePackage:     Rendered thumbnail for [StaticMesh /Game/Maps/_GENERATED/cleme/Box_2F3C1E5A.Box_2F3C1E5A]
[2023.05.03-18.53.57:506][171]OBJ SavePackage: Finished generating thumbnails for package [/Game/Maps/_GENERATED/cleme/Box_2F3C1E5A]
[2023.05.03-18.53.57:508][171]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Maps/_GENERATED/cleme/Box_2F3C1E5A_Auto1
[2023.05.03-18.53.57:508][171]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Box_2F3C1E5A_Auto18FA15B5B428CDB02D20928B8A57F03E4.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/Autosaves/Game/Maps/_GENERATED/cleme/Box_2F3C1E5A_Auto1.uasset'
[2023.05.03-18.53.57:509][171]LogFileHelpers: Auto-saving content packages took 0.146
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: ================================================
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Total job queries 456, among them cache hits 30 (6.58%)
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Tracking 426 distinct input hashes that result in 240 distinct outputs (56.34%)
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: RAM used: 2.99 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.18%
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Shaders Compiled: 252
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Jobs assigned 252, completed 252 (100.00%)
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Average time worker was idle: 30.91 s
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Time job spent in pending queue: average 9.61 s, longest 26.45 s
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Job execution time: average 6.98 s, max 9.94 s
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Job life time (pending + execution): average 16.59 s, max 27.26
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 28.51 s
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Jobs were issued in 45 batches (only local compilation was used), average 5.60 jobs/batch
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Average processing rate: 8.84 jobs/sec
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Total thread time: 211.47 s
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Total thread preprocess time: 10.47 s
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Percentage time preprocessing: 4.95%
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Effective parallelization: 7.42 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.05.03-18.56.58:340][577]LogShaderCompilers: Display:                                             FDebugViewModePS (compiled   28 times, average 1.03 sec, max 1.65 sec, min 0.70 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   29 times, average 1.02 sec, max 1.20 sec, min 0.71 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight (compiled   24 times, average 0.94 sec, max 1.20 sec, min 0.74 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   29 times, average 0.94 sec, max 1.18 sec, min 0.78 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                                             FDebugViewModeVS (compiled   28 times, average 0.87 sec, max 0.98 sec, min 0.61 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 14.01% of total time (compiled   29 times, average 1.02 sec, max 1.20 sec, min 0.71 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                                             FDebugViewModePS - 13.67% of total time (compiled   28 times, average 1.03 sec, max 1.65 sec, min 0.70 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 12.87% of total time (compiled   29 times, average 0.94 sec, max 1.18 sec, min 0.78 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                                                 FLumenCardVS - 11.59% of total time (compiled   29 times, average 0.85 sec, max 0.97 sec, min 0.67 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display:                                             FDebugViewModeVS - 11.53% of total time (compiled   28 times, average 0.87 sec, max 0.98 sec, min 0.61 sec)
[2023.05.03-18.56.58:341][577]LogShaderCompilers: Display: ================================================
[2023.05.03-18.57.12:841][638]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find Brush 'ContentBrowser.ListViewFolderIcon.Base'.'
[2023.05.03-18.57.12:841][638]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find Brush 'ContentBrowser.ListViewFolderIcon.Mask'.'
[2023.05.03-18.57.14:762][851]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.05.03-18.57.14:838][851]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Meshes/SM_ChamferCube
[2023.05.03-18.57.14:838][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/SM_ChamferCubeCFAA99D4462E6A0837D74AAD316D62CE.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Meshes/SM_ChamferCube.uasset'
[2023.05.03-18.57.14:848][851]LogSavePackage: Moving output files for package: /Game/Kits/Materials/MF_ProcGrid
[2023.05.03-18.57.14:848][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MF_ProcGrid86F812FD4D043A30AE1F6889F227DAF5.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Materials/MF_ProcGrid.uasset'
[2023.05.03-18.57.14:857][851]LogSavePackage: Moving output files for package: /Game/Kits/Materials/M_PrototypeGrid
[2023.05.03-18.57.14:857][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/M_PrototypeGridC2B28D9F46A61943F727DBA6A8937DEA.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Materials/M_PrototypeGrid.uasset'
[2023.05.03-18.57.14:860][851]LogSavePackage: Moving output files for package: /Game/Kits/Materials/MI_PrototypeGrid_TopDark
[2023.05.03-18.57.14:860][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_TopDark894327A34911FE805FBB68A0D993B09B.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Materials/MI_PrototypeGrid_TopDark.uasset'
[2023.05.03-18.57.14:862][851]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Materials/MI_PrototypeGrid_TopDark
[2023.05.03-18.57.14:862][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_TopDark9FC4398247D0EDEB46A4F787EE9F183E.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Materials/MI_PrototypeGrid_TopDark.uasset'
[2023.05.03-18.57.14:865][851]LogSavePackage: Moving output files for package: /Game/Kits/Materials/MI_PrototypeGrid_Gray
[2023.05.03-18.57.14:865][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_Gray9E65F4684B3B5F34D5ACD8BEC8504025.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Materials/MI_PrototypeGrid_Gray.uasset'
[2023.05.03-18.57.14:867][851]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Materials/MI_PrototypeGrid_Gray
[2023.05.03-18.57.14:868][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_GrayDBE1AA004FB4A672064B50A442A6277C.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Materials/MI_PrototypeGrid_Gray.uasset'
[2023.05.03-18.57.14:871][851]LogSavePackage: Moving output files for package: /Game/Kits/Materials/M_Solid
[2023.05.03-18.57.14:871][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/M_SolidF30E49C84F9A28032ED2DAB1FEBEC2CF.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Materials/M_Solid.uasset'
[2023.05.03-18.57.14:873][851]LogSavePackage: Moving output files for package: /Game/LevelPrototyping/Materials/M_Solid
[2023.05.03-18.57.14:874][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/M_SolidCA52231C491C9EE7FE6839BEE2082E8D.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/LevelPrototyping/Materials/M_Solid.uasset'
[2023.05.03-18.57.14:877][851]LogSavePackage: Moving output files for package: /Game/Kits/Materials/MI_Solid_Blue
[2023.05.03-18.57.14:877][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_Solid_Blue13C680C44F2D5FCE8FC13690DC91B83F.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Materials/MI_Solid_Blue.uasset'
[2023.05.03-18.57.14:880][851]LogSavePackage: Moving output files for package: /Game/Kits/Materials/MI_PrototypeGrid_Gray_02
[2023.05.03-18.57.14:880][851]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MI_PrototypeGrid_Gray_02DDBA2BBD4B04BAF21B8686B12A5719B8.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Materials/MI_PrototypeGrid_Gray_02.uasset'
[2023.05.03-18.57.14:887][851]LogFileHelpers: InternalPromptForCheckoutAndSave took 124 ms (total: 1.91 sec)
[2023.05.03-18.57.15:574][851]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2023.05.03-18.57.15:622][851]LogUObjectHash: Compacting FUObjectHashTables data took   1.36ms
[2023.05.03-18.57.15:657][851]LogUObjectHash: Compacting FUObjectHashTables data took   0.70ms
[2023.05.03-18.57.15:683][851]AssetCheck: New page: Asset Save: multiple assets
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Kits/Materials/MF_ProcGrid.MF_ProcGrid
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Kits/Materials/M_PrototypeGrid.M_PrototypeGrid
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/Kits/Materials/MI_PrototypeGrid_TopDark.MI_PrototypeGrid_TopDark
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/Kits/Materials/MI_PrototypeGrid_Gray.MI_PrototypeGrid_Gray
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/Engine.Material /Game/Kits/Materials/M_Solid.M_Solid
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/Kits/Materials/MI_Solid_Blue.MI_Solid_Blue
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/LevelPrototyping/Meshes/SM_ChamferCube.SM_ChamferCube
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Materials/M_Solid.M_Solid
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Materials/MI_PrototypeGrid_Gray.MI_PrototypeGrid_Gray
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/CoreUObject.ObjectRedirector /Game/LevelPrototyping/Materials/MI_PrototypeGrid_TopDark.MI_PrototypeGrid_TopDark
[2023.05.03-18.57.15:683][851]LogContentValidation: Display: Validating /Script/Engine.MaterialInstanceConstant /Game/Kits/Materials/MI_PrototypeGrid_Gray_02.MI_PrototypeGrid_Gray_02
[2023.05.03-18.57.29:001][ 48]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.05.03-18.57.29:038][ 48]LogSavePackage: Moving output files for package: /Game/Kits/Materials/MF_ProcGrid
[2023.05.03-18.57.29:039][ 48]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/MF_ProcGridF3B1466944B2431BB8803BB99B58AB42.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Materials/MF_ProcGrid.uasset'
[2023.05.03-18.57.29:065][ 48]LogSavePackage: Moving output files for package: /Game/Kits/Textures/T_GridChecker_A
[2023.05.03-18.57.29:065][ 48]LogSavePackage: Moving '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Saved/T_GridChecker_AB5A89BCF4038B75B9B2B6AB1166BDC16.tmp' to '../../../../../Users/cleme/Documents/Pro/ENJMIN/JMIN-M2-LD-IMPLEMENTATION/LD_IMPLEMENTATION/Content/Kits/Textures/T_GridChecker_A.uasset'
[2023.05.03-18.57.29:073][ 48]LogFileHelpers: InternalPromptForCheckoutAndSave took 72 ms (total: 1.98 sec)
[2023.05.03-18.57.29:276][ 48]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2023.05.03-18.57.29:317][ 48]LogUObjectHash: Compacting FUObjectHashTables data took   1.44ms
[2023.05.03-18.57.29:355][ 48]LogUObjectHash: Compacting FUObjectHashTables data took   0.80ms
[2023.05.03-18.57.29:384][ 48]AssetCheck: New page: Asset Save: multiple assets
[2023.05.03-18.57.29:384][ 48]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Kits/Textures/T_GridChecker_A.T_GridChecker_A
[2023.05.03-18.57.29:384][ 48]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Kits/Materials/MF_ProcGrid.MF_ProcGrid
[2023.05.03-18.58.13:269][919]LogMetaData: Removing '/Game/ObjectBank/Kits/Deck.Deck:UserConstructionScript.K2Node_FunctionEntry_0' ref from Metadata '/Game/Kits/Deck.PackageMetaData'
[2023.05.03-18.58.13:269][919]LogMetaData: Removing '/Game/ObjectBank/Kits/Deck.SKEL_Deck_C:UserConstructionScript' ref from Metadata '/Game/Kits/Deck.PackageMetaData'
[2023.05.03-18.58.13:269][919]LogMetaData: Removing '/Game/ObjectBank/Kits/Deck.SKEL_Deck_C' ref from Metadata '/Game/Kits/Deck.PackageMetaData'
[2023.05.03-18.58.13:269][919]LogMetaData: Removing '/Game/ObjectBank/Kits/Deck.Deck_C' ref from Metadata '/Game/Kits/Deck.PackageMetaData'
[2023.05.03-18.58.13:269][919]LogMetaData: Removing '/Game/ObjectBank/Kits/Deck.Deck:EventGraph.K2Node_Event_0' ref from Metadata '/Game/Kits/Deck.PackageMetaData'
[2023.05.03-18.58.13:269][919]LogMetaData: Removing '/Game/ObjectBank/Kits/Deck.Deck:EventGraph.K2Node_Event_1' ref from Metadata '/Game/Kits/Deck.PackageMetaData'
[2023.05.03-18.58.13:269][919]LogMetaData: Removing '/Game/ObjectBank/Kits/Deck.Deck:EventGraph.K2Node_Event_2' ref from Metadata '/Game/Kits/Deck.PackageMetaData'
